Sweet Berries;C.M. Nascosta;3,72;229;10848;1455;2022-06-01;2022;Romance
Groundskeeping;Lee Cole;3,57;323;7239;1042;2022-03-01;2022;Fiction
The Doloriad;Missouri Williams;3,14;240;2657;638;2022-03-01;2022;Horror
The Depths;Nicole Lesperance;3,9;368;2289;473;2022-09-13;2022;Horror
One Damn Thing After Another: Memoirs of an Attorney General;William P. Barr;4,01;608;2301;320;2022-03-08;2022;Politics
The Last Way Home;Liz Johnson;4,17;368;598;173;2022-08-02;2022;Contemporary
The Clackity;Lora Senf;4,04;287;2601;649;2022-06-28;2022;Middle Grade
Hollywood Ending: Harvey Weinstein and the Culture of Silence;Ken Auletta;4,12;480;1205;165;2022-07-12;2022;Nonfiction
Girls That Never Die: Poems;Safia Elhillo;4,3;144;1207;204;2022-07-12;2022;Poetry
Echoes of Dragons;C. Borden;4,32;326;22;15;2022-03-01;2022;Fantasy
Once Upon a K-Prom;Kat Cho;3,77;338;4970;1235;2022-05-17;2022;Romance
Blast from the Past;Jeb Wright;3,88;313;76;8;2022-07-17;2022;Fiction
Ruin and Roses;Deanna Ortega;3,64;436;830;164;2022-03-31;2022;Fantasy
Post-Traumatic;Chantal V. Johnson;3,74;320;4494;772;2022-04-05;2022;Fiction
The Night She Went Missing;Kristen Bird;3,63;320;3071;364;2022-02-08;2022;Mystery
Beware of Chicken;CasualFarmer;4,56;485;8343;755;2022-05-24;2022;Fantasy
Prana Extrem;Joshua Groß;4,02;301;127;27;2022-08-18;2022;German Literature
Political Prisoner: Persecuted, Prosecuted, but Not Silenced;Paul Manafort;4,38;469;139;17;2022-08-16;2022;Politics
Not in Search of Love;Kashish Aggarwal;4,31;347;42;25;2022-08-05;2022;Romance
Where I Can't Follow;Ashley Blooms;3,52;352;743;151;2022-02-15;2022;Fantasy
One Last Secret;Adele Parks;3,71;368;15874;1431;2022-06-01;2022;Thriller
These Impossible Things;Salma El-Wardany;4,22;400;12141;1462;2022-06-07;2022;Fiction
Picasso's War: How Modern Art Came to America;Hugh Eakin;4,37;480;865;136;2022-07-12;2022;Art
What My Bones Know: A Memoir of Healing from Complex Trauma;Stephanie Foo;4,52;11;49146;6503;2022-02-22;2022;Nonfiction
Painted Truths;Pamela O'Rourke;3,89;461;1340;185;2022-07-28;2022;Romance
Part of My World;Jodi Benson;4,43;278;1260;254;2022-09-13;2022;Nonfiction
Under a Veiled Moon;Karen Odden;4,2;336;577;157;2022-10-11;2022;Mystery
She Chose to Love;Yvette Dulo;3,76;135;71;21;2022-10-14;2022;Poetry
Iona Iverson's Rules for Commuting;Clare Pooley;4,19;352;54402;7859;2022-05-26;2022;Fiction
Dante's End;Ariana Nash;3,89;322;819;178;2022-10-28;2022;Fantasy
Museum of Magic;Beth Revis;3,72;359;210;39;2022-12-01;2022;Fantasy
The Stand-Up Groomsman;Jackie Lau;3,41;343;1940;385;2022-10-25;2022;Romance
The City of Dusk;Tara Sim;3,62;512;3578;1038;2022-03-22;2022;Fantasy
Team Players;Deanna Grey;3,88;323;1710;286;2022-12-15;2022;Romance
Keya Das's Second Act;Sopan Deb;3,82;288;1086;295;2022-07-05;2022;Fiction
The Philosophy of Modern Song;Bob Dylan;3,81;339;3217;647;2022-11-01;2022;Music
A Darkness at the Door;Intisar Khanani;4,52;486;1817;427;2022-07-21;2022;Fantasy
Limberlost;Robbie Arnott;4,25;240;5121;600;2022-01-01;2022;Fiction
Stakkar;Matias Faldbakken;3,73;184;1352;113;2022-09-23;2022;Fiction
Pirate's Paradox;Lisa Kessler;4,3;300;93;59;2022-01-17;2022;Paranormal Romance
Body Grammar;Jules Ohman;3,82;320;1867;373;2022-06-14;2022;Fiction
Sass;Jay Hogan;4,38;359;742;146;2022-10-27;2022;Romance
The Myth of Normal: Trauma, Illness, and Healing in a Toxic Culture;Gabor Maté;4,32;576;22131;2344;2022-09-13;2022;Nonfiction
The Marsh Queen;Virginia Hartman;3,74;369;1884;357;2022-09-06;2022;Mystery
Tanqueray;Brandon Stanton;4,2;180;7502;888;2022-07-12;2022;Nonfiction
A Whisper of Solace;Milena McKay;4,47;398;2640;401;2022-04-12;2022;Romance
Projekt Riese;Remigiusz Mróz;3,56;480;2037;282;2022-01-26;2022;Audiobook
The Oceanography of the Moon;Glendy Vanderah;4,09;330;9797;890;2022-03-22;2022;Fiction
Ship Wrecked;Olivia Dade;3,55;404;13738;2763;2022-11-15;2022;Romance
The Star That Always Stays;Anna Rose Johnson;4,09;274;1209;378;2022-07-12;2022;Historical Fiction
When the Day Comes;Gabrielle Meyer;4,39;384;5480;1397;2022-05-03;2022;Historical Fiction
Einsatz am Limit: Was im Rettungsdienst schiefläuft – und warum uns das alle angeht;Luis Teichmann;4,28;208;281;29;2022-09-20;2022;Nonfiction
Project Namahana;John Teschner;3,48;304;174;57;2022-06-28;2022;Thriller
Wake the Bones;Elizabeth Kilcoyne;3,45;320;2172;766;2022-07-12;2022;Horror
The Odyssey;Lara  Williams;3,09;240;2719;572;2022-04-21;2022;Fiction
Only Birds Above;Portland Jones;4,07;216;44;12;2022-03-01;2022;Historical Fiction
Dead Collections;Isaac Fellman;3,64;256;2535;614;2022-02-22;2022;Fantasy
Dele Weds Destiny;Tomi Obaro;3,62;256;2639;476;2022-06-28;2022;Fiction
Harley Quinn: Reckoning;Rachael Allen;4,16;464;1244;247;2022-04-26;2022;Young Adult
Deceived by the Gargoyles;Lillian Lark;4,12;414;14748;1568;2022-01-31;2022;Romance
The Prince and the Prodigal;Jill Eileen Smith;4,44;384;465;136;2022-02-01;2022;Biblical Fiction
Cherish Farrah;Bethany C. Morrow;3,03;336;2896;740;2022-02-08;2022;Horror
Dschinns;Fatma Aydemir;4,58;368;7861;679;2022-02-14;2022;Fiction
Master of Iron;Tricia Levenseller;4,04;385;5522;941;2022-07-26;2022;Fantasy
The Secrets We Share;Edwin  Hill;3,9;296;3139;606;2022-03-29;2022;Mystery
Lizzie Blake's Best Mistake;Mazey Eddings;3,87;336;12387;2705;2022-09-06;2022;Romance
The Banned Bookshop of Maggie Banks;Shauna Robinson;3,75;336;15375;2375;2022-11-01;2022;Romance
Survival of the Richest: Escape Fantasies of the Tech Billionaires;Douglas Rushkoff;3,87;212;1642;231;2022-09-06;2022;Nonfiction
Takeaway: Stories from a Childhood Behind the Counter;Angela Hui;3,9;304;2411;252;2022-07-21;2022;Nonfiction
This Is Not the Real World;Anna Carey;3,49;304;792;158;2022-05-24;2022;Young Adult
Golden Boys;Phil Stamper;3,76;372;4493;831;2022-02-08;2022;LGBT
Winterland;Rae Meadows;3,85;288;2569;542;2022-11-29;2022;Historical Fiction
Santa Grint;Jodi Taylor;4,45;113;2641;181;2022-12-25;2022;Time Travel
In the Shadow Garden;Liz  Parker;3,92;336;2172;600;2022-09-13;2022;Fantasy
Waging a Good War: A Military History of the Civil Rights Movement, 1954-1968;Thomas E. Ricks;4,43;448;332;58;2022-10-04;2022;History
Blood Feast: The Complete Short Stories of Malika Moustadraf;Malika Moustadraf;3,84;136;753;161;2022-02-08;2022;Short Stories
Revenge Body;Rachel Wiley;3,99;80;353;131;2022-01-25;2022;Poetry
The Hand That Casts the Bone;H.L.Tinsley;4,29;416;126;29;2022-04-21;2022;Fantasy
Faith, Hope and Carnage;Nick Cave;4,44;288;5333;710;2022-09-20;2022;Music
Morgan Is My Name;Sophie Keetch;4,18;304;6015;1109;2022-10-06;2022;Fantasy
Home for Christmas;Camilla Isley;3,92;268;1201;197;2022-02-22;2022;Christmas
An Irish Atlantic Rainforest: A Personal Journey Into the Magic of Rewilding;Eoghan Daltun;4,25;384;295;49;2022-09-15;2022;Nonfiction
Map Reading: The Nobel Lecture and Other Writings;Abdulrazak Gurnah;3,77;64;48;3;2022-11-24;2022;Nonfiction
Strut;Jay Hogan;4,33;412;702;141;2022-07-14;2022;M M Romance
Scoring Position;Ashlyn Kane;3,91;285;2406;247;2022-10-18;2022;Romance
Ma and Me;Putsata Reang;4,43;400;1090;192;2022-05-17;2022;Memoir
The Spear Cuts Through Water;Simon Jimenez;4,2;525;8859;2401;2022-08-30;2022;Fantasy
Every Man for Himself and God Against All;Werner Herzog;4,25;355;2809;472;2022-01-01;2022;Nonfiction
The Men;Sandra Newman;2,92;272;2003;451;2022-06-14;2022;Fiction
All the Lost Places;Amanda Dykes;4,13;400;1300;433;2022-12-13;2022;Historical Fiction
The Blood Traitor;Lynette Noni;4,45;439;44829;6844;2022-06-14;2022;Young Adult
Persians: The Age of the Great Kings;Lloyd Llewellyn-Jones;4,05;448;1037;160;2022-04-14;2022;History
Ezbere Yaşayanlar: Vazgeçemediğimiz Alışkanlıklarımızın Kökenleri;Emrah Safa Gürkan;4,19;379;1024;84;2022-01-10;2022;History
Thank You, Mr. Nixon;Gish Jen;4;272;1072;183;2022-02-01;2022;Short Stories
The Last Grand Duchess;Bryn Turnbull;3,75;400;2798;416;2022-02-08;2022;Historical Fiction
Pixels of You: A Graphic Novel;Ananth Hirsh;3,38;176;2647;537;2022-02-08;2022;Graphic Novels
Goodbye Again;Mariah Stewart;4,4;379;3644;204;2022-02-08;2022;Romance
Falling Embers;Catherine Cowles;4,15;318;13872;1441;2022-04-12;2022;Romance
A Feeling of Home;Mason;4,26;368;141;51;2022-07-01;2022;Historical Fiction
Bookish People;Susan Coll;2,88;336;4042;878;2022-08-02;2022;Fiction
One Fine Day;Rachel Hauck;4,15;266;1305;169;2022-05-01;2022;Romance
The Twilight World;Werner Herzog;3,87;132;6136;763;2021-08-23;2021;Fiction
Pack Darling: Part Two;Lola Rock;4,05;350;13257;1183;2022-01-18;2022;Omegaverse
Moth;Lily Mayne;4,6;451;9306;1131;2022-02-25;2022;Fantasy
Ein Sommer in Niendorf;Heinz Strunk;3,59;240;1399;124;2022-06-14;2022;Fiction
Worthy of Legend;Roseanna M. White;4,47;384;927;249;2022-09-01;2022;Historical Fiction
Under The Great Elm: A Life of Luck & Wonder;Rich Flanders;4,64;191;47;13;2022-03-04;2022;Nonfiction
Murder on the Class Trip;Lee Hollis;3,97;336;399;85;2022-11-29;2022;Mystery
Mother of Death & Dawn;Carissa Broadbent;4,39;722;35008;3886;2022-02-10;2022;Fantasy
Happily Ever After Cookbook: Original Recipes for Book Lovers;Jana Aston;4,23;140;371;53;2022-02-01;2022;Cookbooks
Memory's Legion;James S.A. Corey;4,37;423;7834;679;2022-03-15;2022;Science Fiction
Padawan;Kiersten White;3,96;410;4117;710;2022-07-26;2022;Star Wars
Desperation in Death;J.D. Robb;4,58;368;23717;1732;2022-09-06;2022;Mystery
A Taste of Gold and Iron;Alexandra Rowland;4,06;512;10254;2618;2022-08-30;2022;Fantasy
And There Was Light: Abraham Lincoln and the American Struggle;Jon Meacham;4,46;676;7796;1073;2022-10-18;2022;History
Bastille vs. the Evil Librarians;Brandon Sanderson;4,08;256;4074;535;2022-09-20;2022;Fantasy
Chip War: The Fight for the World's Most Critical Technology;Chris  Miller;4,44;464;24726;2289;2022-10-04;2022;Nonfiction
Aesthetica;Allie Rowbottom;3,36;264;4203;771;2022-11-22;2022;Fiction
The Cloisters;Katy Hays;3,41;320;59414;7950;2022-11-01;2022;Fiction
Black Ghost of Empire: The Long Death of Slavery and the Failure of Emancipation;Kris Manjapra;4,3;256;322;60;2022-04-19;2022;History
Pirate's Protector;Lisa Kessler;4,04;300;91;57;2022-06-20;2022;Paranormal
Flare;Jay Hogan;4,24;422;1064;173;2022-04-21;2022;M M Romance
A Light in the Flame;Jennifer L. Armentrout;4,51;652;102855;8454;2022-11-15;2022;Fantasy
Year of the Unicorn Kidz;jason b crawford;4,83;110;30;7;2022-03-15;2022;Poetry
Woman, Eating;Claire Kohda;3,46;240;16278;3665;2022-03-24;2022;Horror
Lost & Found: A Memoir;Kathryn Schulz;4,09;256;7683;1209;2022-01-11;2022;Memoir
Bitwa Nieśmiertelnych;Arkady Saulski;4,05;400;256;59;2022-01-28;2022;Fantasy
Why Didn't You Tell Me?;Carmen Rita Wong;3,76;240;2399;300;2022-07-12;2022;Memoir
Purposefully Accidental;G. Benson;4,27;519;2820;317;2022-09-04;2022;Romance
Give Unto Others;Donna Leon;4,09;295;8467;657;2022-03-15;2022;Mystery
The Company of Fiends;Kathryn Moon;4,25;554;6692;729;2022-06-23;2022;Romance
Elysium Tide;James R. Hannibal;4,22;352;299;151;2022-06-07;2022;Mystery
Dream Drawings: Configurations of a Timeless Kind;N. Scott Momaday;3,95;128;256;57;2022-05-03;2022;Poetry
Count the Nights by Stars;Michelle Shocklee;4,23;432;1693;261;2022-03-01;2022;Historical Fiction
Crossfire;Lynette Eason;4,35;320;2649;364;2022-08-02;2022;Christian Fiction
The Last Party;Clare Mackintosh;3,78;448;40455;4651;2022-08-04;2022;Mystery
So Many Beats of the Heart;Carrie Cox;3,92;304;176;22;2022-03-29;2022;Contemporary
Karen's School Picture;Katy Farina;4,29;128;2171;109;2022-02-01;2022;Graphic Novels
Greenland;David Santos Donaldson;3,8;326;804;165;2022-05-03;2022;Fiction
Healing Hazel;Jennifer Moore;4,17;208;935;215;2022-09-08;2022;Romance
The Family Game;Catherine Steadman;3,85;319;68981;8461;2022-09-29;2022;Thriller
Pride & Puppies;Lizzie Shane;3,61;352;986;393;2022-11-22;2022;Romance
On the Rooftop;Margaret Wilkerson Sexton;3,23;304;10323;870;2022-09-06;2022;Historical Fiction
The Butcher and the Wren;Alaina Urquhart;3,73;242;69094;8110;2022-09-13;2022;Thriller
Walking in My Joy: In These Streets;Jenifer Lewis;4,25;256;1816;274;2022-08-30;2022;Memoir
Dead Water;C.A. Fletcher;3,54;400;1239;267;2022-07-19;2022;Horror
Return to Cherry Blossom Way;Jeannie Chin;3,93;335;239;76;2022-08-23;2022;Romance
Spin Me Right Round;David Valdes;3,56;352;1493;351;2022-01-04;2022;LGBT
Death and the Conjuror;Tom  Mead;3,55;256;2483;520;2022-07-12;2022;Mystery
Jackdaw;Tade Thompson;3,72;176;188;40;2022-10-06;2022;Horror
Stargazer;Laurie Petrou;3,73;253;2601;509;2022-06-02;2022;Fiction
Watergate: A New History;Garrett M. Graff;4,48;832;2361;406;2022-02-15;2022;History
Bonds of Chaos;Zack Argyle;4,15;376;697;152;2022-08-25;2022;Fantasy
Singer Distance;Ethan Chatagnier;3,92;288;1308;258;2022-10-18;2022;Science Fiction
In a Jam;Kate Canterbary;3,97;480;46865;6687;2022-09-20;2022;Romance
Dark Horse;Gregg Andrew Hurwitz;4,37;432;13940;1245;2022-02-08;2022;Thriller
Posthumous Education;Drew Hayes;4,42;324;2264;165;2022-12-06;2022;Fantasy
In Step;Jay Hogan;4,39;373;1521;313;2022-02-10;2022;M M Romance
Vuurduivel;Nathalie Pagie;3,65;300;209;41;2022-09-20;2022;Thriller
Z pierwszej piłki;Remigiusz Mróz;3,74;661;480;78;2022-11-09;2022;Audiobook
Venomous Lumpsucker;Ned Beauman;3,83;336;4648;714;2022-07-12;2022;Science Fiction
Det tredje riket;Karl Ove Knausgård;4,33;482;1772;160;2022-10-18;2022;Fiction
Sal e Açúcar;Rebecca Carvalho;3,71;400;2260;580;2022-11-01;2022;Romance
Gangsters vs. Nazis: How Jewish Mobsters Battled Nazis in WW2 Era America;Michael Benson;3,97;322;2011;310;2022-04-26;2022;History
Beneath the Wide Silk Sky;Emily Inouye Huey;4,44;336;600;149;2022-10-18;2022;Historical Fiction
Long Way Home;Lynn Austin;4,41;400;3903;534;2022-06-01;2022;Historical Fiction
White Nights;Urszula Honek;3,78;160;706;140;2022-01-26;2022;Short Stories
When You're Ready, This Is How You Heal;Brianna Wiest;4,26;235;8639;751;2022-01-16;2022;Self Help
The Houseboat;Dane Bahr;2,93;256;1059;198;2022-03-08;2022;Fiction
I Came All This Way to Meet You: Writing Myself Home;Jami Attenberg;3,71;272;2242;374;2022-01-11;2022;Memoir
The Final Case;David Guterson;3,12;246;2825;558;2022-01-11;2022;Fiction
The Good Girl's Guide to Rakes;Eva Leigh;3,78;367;3376;696;2022-02-22;2022;Historical Romance
Beautiful Little Fools;Jillian Cantor;4,02;344;12109;1862;2022-02-01;2022;Historical Fiction
The Liar's Crown;Abigail Owen;3,87;448;7962;1407;2022-08-30;2022;Fantasy
Faith & the Dead End Devils;Kathryn Moon;4,14;482;5662;423;2022-10-31;2022;Omegaverse
In Sensorium: Notes for My People;Tanaïs;4,13;352;319;54;2022-02-22;2022;Memoir
Love and the Dream Come True;Gray;4,36;368;573;152;2022-08-01;2022;Christian Fiction
You'll Be Mine;Rachel Hauck;4,23;236;558;99;2022-08-01;2022;Romance
When We Fall;Aoife Clifford;3,69;304;1001;116;2022-03-02;2022;Crime
The Devil You Know;Elizabeth O'Roark;4,15;296;22640;2691;2022-06-23;2022;Romance
The Astronaut and the Star;Jen Comfort;3,49;347;5294;573;2022-03-01;2022;Romance
What Is a Woman?: One Man's Journey to Answer the Question of a Generation;Matt Walsh;4,48;256;1647;259;2022-06-07;2022;Nonfiction
The Sandcastle Hurricane;Carolyn Brown;4,33;315;4803;263;2022-11-08;2022;Romance
Runaway Groomsman;Meghan Quinn;3,99;463;34434;2740;2022-10-11;2022;Romance
28 Questions;Indyana Schneider;3,83;320;1344;237;2022-01-20;2022;LGBT
The Last White Rose;Alison Weir;4,09;544;3808;475;2022-05-12;2022;Historical Fiction
Allow Me to Retort: A Black Guy's Guide to the Constitution;Elie Mystal;4,59;270;4120;719;2022-03-01;2022;Nonfiction
Charm;Tracy Wolff;4,24;592;41783;3638;2022-11-08;2022;Fantasy
3 Streets;Yōko Tawada;3,24;80;284;53;2022-08-16;2022;Short Stories
Off With Her Head: Three Thousand Years of Demonizing Women in Power;Eleanor Herman;3,83;384;1279;242;2022-09-06;2022;Nonfiction
Lambda;David Musgrave;3,25;256;257;56;2022-01-01;2022;Science Fiction
Confessions of an Alleged Good Girl;Joya Goffney;4,27;368;6901;1528;2022-05-03;2022;Romance
Profiles in Ignorance: How America's Politicians Got Dumb and Dumber;Andy Borowitz;4,35;320;4053;636;2022-09-13;2022;Nonfiction
Daughter of Redwinter;Ed McDonald;3,88;345;1839;486;2022-06-28;2022;Fantasy
Firmament: The Hidden Science of Weather, Climate Change and the Air That Surrounds Us;Simon  Clark;4,3;337;499;78;2022-01-27;2022;Science
21st Century Monetary Policy: The Federal Reserve from the Great Inflation to COVID-19;Ben S. Bernanke;4,2;512;752;87;2022-05-17;2022;Economics
Monterosso mon amour;Ilja Leonard Pfeijffer;3,64;96;4270;570;2022-04-09;2022;Fiction
The Saints of Swallow Hill;Donna Everhart;4,12;372;29901;2263;2022-01-25;2022;Historical Fiction
Her Majesty's Royal Coven;Juno Dawson;3,84;448;24202;3948;2022-05-31;2022;Fantasy
How to Stand Up to a Dictator;Maria Ressa;4,34;288;3240;581;2022-11-17;2022;Nonfiction
All That It Takes;Nicole Deese;4,47;352;1504;372;2022-04-05;2022;Christian Fiction
When Women Were Dragons;Kelly Barnhill;3,86;367;46618;7427;2022-05-03;2022;Fantasy
The Girlfriend Arrangement;Anna  Stone;4,13;328;2086;191;2022-02-03;2022;Romance
Antoinette's Sister;Diana Giovinazzo;3,96;400;1354;195;2022-01-11;2022;Historical Fiction
Entmenschlicht - Warum wir Prostitution abschaffen müssen;Huschke Mau;4,62;432;239;33;2022-03-04;2022;Nonfiction
Earl, Honey;D.S. Getson;4,54;343;1199;101;2022-05-28;2022;Historical Fiction
The Finding of Miss Fairfield;Grace Hitchcock;4,23;284;252;148;2022-08-01;2022;Historical Fiction
The Drowned Woods;Emily Lloyd-Jones;3,87;346;10035;2093;2022-08-16;2022;Fantasy
The Devil You Know;Veronica Eden;3,85;324;6935;683;2022-08-12;2022;Romance
Black Skinhead: Reflections on Blackness and Our Political Future;Brandi Collins-Dexter;4,26;304;167;45;2022-09-20;2022;Nonfiction
Found, Wanting;Natasha Sholl;4,18;288;728;87;2022-02-02;2022;Memoir
Requiem for the Massacre: A Black History on the Conflict, Hope, and Fallout of the 1921 Tulsa Race Massacre;R.J. Young;3,9;336;134;32;2022-11-01;2022;History
If You Could See the Sun;Ann Liang;4,02;345;37347;8734;2022-10-11;2022;Fantasy
Fraternity;Andy Mientus;4,03;368;1174;342;2022-09-20;2022;Fantasy
The Stars Undying;Emery Robin;3,5;518;1051;393;2022-11-08;2022;Science Fiction
Belladonna;Adalyn Grace;4;408;101869;18898;2022-08-30;2022;Fantasy
Until the Last;Mike Shackle;4,25;784;828;154;2022-07-21;2022;Fantasy
Ways and Means: Lincoln and His Cabinet and the Financing of the Civil War;Roger Lowenstein;4,25;448;629;102;2022-03-08;2022;History
The Fugitive Colours;Nancy Bilyeau;3,97;306;531;74;2022-05-12;2022;Historical Fiction
Act of Oblivion;Robert  Harris;4,07;463;15829;1585;2022-09-01;2022;Historical Fiction
The Dark Between the Trees;Fiona Barnett;3,32;304;1437;414;2022-10-11;2022;Horror
You Dreamed of Empires;Álvaro Enrigue;3,86;224;3343;606;2022-10-13;2022;Historical Fiction
Above all Things;Roslyn Sinclair;4,57;372;2784;282;2022-05-11;2022;Romance
Coming Back;Jessi Zabarsky;3,51;248;3561;627;2022-01-18;2022;Graphic Novels
Shadow Fallen;Sherrilyn Kenyon;4,11;288;2012;314;2022-04-12;2022;Paranormal Romance
Tough: My Journey to True Power;Terry Crews;4,28;288;2269;293;2022-04-26;2022;Nonfiction
House of Beating Wings;Olivia Wildenstein;4,09;577;26500;3103;2022-09-27;2022;Fantasy
My Moment: 106 Women on Fighting for Themselves;Kristen Chenoweth;3,81;336;223;34;2022-03-01;2022;Nonfiction
Misfit;Elle Kennedy;3,72;454;16821;2056;2022-07-26;2022;Romance
Why Believe?: A Reasoned Approach to Christianity;Neil Shenvi;4,43;269;237;47;2022-01-01;2022;Christian
Born in the Right Body: Gender Identity Ideology From a Medical and Feminist Perspective;Isidora Sanger;4,6;368;47;5;2022-11-21;2022;Feminism
The Awoken;Katelyn Monroe Howes;3,61;416;543;94;2022-08-09;2022;Science Fiction
Attack of the Black Rectangles;Amy Sarig King;4,21;258;5466;1033;2022-09-06;2022;Middle Grade
Whirlwind Romance;Sam   Thompson;3,73;320;22;2;2022-04-21;2022;Short Stories
The Justice of Kings;Richard Swan;4,02;496;10207;1988;2022-02-22;2022;Fantasy
The High Sierra: A Love Story;Kim Stanley Robinson;4,28;560;1412;264;2022-05-10;2022;Nonfiction
The White Hare;Jane Johnson;3,94;388;3320;489;2022-06-23;2022;Historical Fiction
One for the Money;Skye Warren;4,19;294;3000;502;2022-05-31;2022;Romance
Solace House;Joy Ellis;4,45;404;8666;361;2022-10-06;2022;Mystery
The Arc of a Covenant: The United States, Israel, and the Fate of the Jewish People;Walter Russell Mead;4,21;672;381;67;2022-01-25;2022;History
Sleepwalk;Dan Chaon;3,66;320;3761;624;2022-05-24;2022;Fiction
Murder in Williamstown;Kerry Greenwood;3,97;272;2256;267;2022-11-01;2022;Mystery
Better Than Expected;Haley Cass;4,23;151;4811;405;2022-10-31;2022;Romance
Viviana Valentine Gets Her Man;Emily J. Edwards;3,72;288;952;215;2022-11-08;2022;Mystery
Until Leaves Fall in Paris;Sarah Sundin;4,21;403;6174;914;2022-02-01;2022;Historical Fiction
Breathe and Count Back from Ten;Natalia Sylvester;3,88;336;3031;766;2022-05-10;2022;Young Adult
Wotakoi: Love is Hard for Otaku Vol. 6;Fujita;4,66;144;3506;448;2022-05-24;2022;Manga
Wouldn't You Love To Love Her;Shannon Jump;4,37;268;160;82;2022-03-01;2022;Thriller
Lesser Known Monsters of the 21st Century;Kim Fu;3,86;232;7280;1227;2022-02-01;2022;Short Stories
Kamila Knows Best;Farah Heron;3,75;368;2463;712;2022-03-08;2022;Romance
The Cane;Maryrose Cuskelly;3,54;336;1036;153;2022-02-01;2022;Crime
The Avoidable War: The Dangers of a Catastrophic Conflict between the US and Xi Jinping's China;Kevin Rudd;4,27;432;1215;151;2022-03-22;2022;China
Cover Story;Susan Rigetti;3,71;368;20520;3477;2022-04-05;2022;Fiction
The Nurse’s Secret;Liz Lawler;3,87;289;794;100;2022-10-31;2022;Thriller
Didn't We Almost Have It All: In Defense of Whitney Houston;Gerrick Kennedy;3,81;306;567;136;2022-02-01;2022;Nonfiction
The Words;Ashley Jade;4,33;676;54341;6336;2022-01-18;2022;Romance
The Wall and the Bridge: Fear and Opportunity in Disruption’s Wake;Glenn Hubbard;3,7;248;23;3;2022-01-01;2022;Business
Thank You For Your Servitude: Donald Trump's Washington and the Price of Submission;Mark Leibovich;4,18;352;3485;428;2022-07-12;2022;Politics
Queen;S. Massery;4,32;437;2340;193;2022-10-27;2022;Reverse Harem
Siren Queen;Nghi Vo;3,68;281;11224;2721;2022-05-10;2022;Fantasy
NSFW;Isabel Kaplan;3,49;272;3922;690;2022-07-05;2022;Fiction
A Billion Years: My Escape From a Life in the Highest Ranks of Scientology;Mike Rinder;4,31;336;6197;775;2022-09-27;2022;Nonfiction
De gevangene;B.A. Paris;3,62;360;51376;5847;2022-11-01;2022;Thriller
The Door of No Return;Kwame Alexander;4,32;432;5941;971;2022-09-27;2022;Historical Fiction
Acts of Violet;Margarita Montimore;3,5;336;8962;1826;2022-07-05;2022;Mystery
The Secret Witness;Victor Methos;4,18;301;20943;823;2022-07-01;2022;Mystery
I'm Glad My Mom Died;Jennette McCurdy;4,46;320;1088641;113721;2022-08-09;2022;Nonfiction
The Heart of the Mountains;Pepper Basham;4,55;256;1001;365;2022-07-01;2022;Historical Fiction
Playing with Myself;Randy Rainbow;4,32;256;4198;761;2022-04-19;2022;Memoir
Lucy by the Sea;Elizabeth Strout;3,92;291;67937;7518;2022-09-20;2022;Fiction
The Blood Trials;N.E. Davenport;4,11;448;6783;1504;2022-04-05;2022;Fantasy
Saint Death's Daughter;C.S.E. Cooney;4,09;692;1615;457;2022-04-12;2022;Fantasy
A Terrible Kindness;Jo Browning Wroe;4,31;381;19297;1772;2022-01-20;2022;Historical Fiction
The Nice House on the Lake (2021-) #7;James Tynion IV;4,25;29;297;23;2022-03-01;2022;Horror
To Kill a Troubadour;Martin Walker;4,19;320;4425;326;2022-06-09;2022;Mystery
One Last Gift;Emily   Stone;3,77;400;9961;1617;2022-08-04;2022;Christmas
The Dilemma;Julia Roberts;4,19;194;1642;97;2022-10-26;2022;Fiction
Undoctored: The Story of a Medic Who Ran Out of Patients;Adam Kay;3,92;274;20913;1566;2022-09-15;2022;Nonfiction
Tell Me I'm an Artist;Chelsea Martin;3,93;368;1099;204;2022-09-20;2022;Fiction
The Dancer and the Devil: Stalin and the Murder of Anna Pavlova;John E. O'Neill;3,97;320;65;11;2022-04-12;2022;History
Four Treasures of the Sky;Jenny Tinghui Zhang;4,08;320;16935;2609;2022-04-05;2022;Historical Fiction
The Palace Papers: Inside the House of Windsor - the Truth and the Turmoil;Tina Brown;4,04;571;18678;1816;2022-04-26;2022;Nonfiction
Society of Psychos;Caroline Peckham;4,4;547;7081;845;2022-04-25;2022;Reverse Harem
Beyond the Wand: The Magic and Mayhem of Growing Up a Wizard;Tom Felton;4,3;288;120055;16434;2022-10-18;2022;Nonfiction
After Sappho;Selby Wynn Schwartz;3,51;256;4783;1006;2022-07-06;2022;Historical Fiction
Disability Pride: Dispatches from a Post-ADA World;Ben Mattlin;4,23;264;241;36;2022-11-15;2022;Disability
Playing Hard to Get;Monica Murphy;3,77;398;22948;2307;2022-12-01;2022;Sports Romance
Whiskers and Lies;Sofie Kelly;4,43;304;1313;143;2022-09-13;2022;Mystery
Frontier Corps: A Military Sci-Fi Series;Joe Kassabian;4,34;306;593;47;2022-10-11;2022;Science Fiction
Het kan ook nooit normaal;Lieke Hester;4,04;317;1592;230;2022-04-05;2022;Nonfiction
The Last Chairlift;John Irving;3,44;912;8658;1682;2022-10-18;2022;Fiction
The Dog in the Alley;K.M. Avery;4,51;370;634;64;2022-10-27;2022;Paranormal
