The Lost Book of Eleanor Dare;Kimberly Brock;3,54;3,375 ;623 ;464;2022-04-12;2022;Historical Fiction
The Pink Hotel;Liska Jacobs;2,95;1,571 ;403 ;336;2022-07-19;2022;Fiction
Seasonal Fears;Seanan McGuire;3,83;3,855 ;757 ;482;2022-05-03;2022;Fantasy
The Book Eaters;Sunyi Dean;3,64;42,504 ;7,493 ;298;2022-08-02;2022;Fantasy
Blade Breaker;Victoria Aveyard;3,98;10,708 ;1,476 ;578;2022-06-28;2022;Fantasy
Ejaculate Responsibly: A Whole New Way to Think About Abortion;Gabrielle Stanley Blair;4,52;7,918 ;1,928 ;137;2022-10-04;2022;Nonfiction
When in Rome;Sarah    Adams;3,9;126,501 ;19,399 ;320;2022-09-20;2022;Romance
The Friendship Pact;Jill Shalvis;3,99;6,862 ;832 ;384;2022-06-14;2022;Romance
Loving the Dead and Gone;Judith Turner-Yamamoto;4,09;229 ;124 ;256;2022-09-06;2022;Fiction
My Dirty California;Jason Mosberg;3,97;284 ;69 ;432;2022-08-30;2022;Thriller
The World Cannot Give;Tara Isabella Burton;3,45;2,290 ;632 ;320;2022-03-08;2022;Fiction
The Magic Kingdom;Russell Banks;3,67;1,610 ;270 ;352;2022-11-08;2022;Fiction
She Gets the Girl;Rachael Lippincott;4,11;60,084 ;10,194 ;384;2022-04-05;2022;Romance
All That’s Left in the World;Erik J. Brown;4,24;30,850 ;5,592 ;345;2022-03-08;2022;Romance
Look Closer;David Ellis;4,22;57,855 ;7,419 ;448;2022-07-05;2022;Thriller
Out Front the Following Sea;Leah Angstman;4,09;254 ;145 ;334;2022-01-11;2022;Historical Fiction
Disorientation;Elaine Hsieh Chou;3,84;15,592 ;2,718 ;403;2022-03-22;2022;Fiction
When We Lost Our Heads;Heather O'Neill;3,98;11,173 ;1,809 ;368;2022-02-08;2022;Historical Fiction
The Ghosts of Rose Hill;R.M. Romero;3,98;2,942 ;757 ;380;2022-05-10;2022;Fantasy
The Ogress and the Orphans;Kelly Barnhill;4,28;7,022 ;1,557 ;448;2022-03-08;2022;Fantasy
Stealing Infinity;Alyson Noel;3,74;3,248 ;803 ;470;2022-06-28;2022;Fantasy
Booth;Karen Joy Fowler;3,84;13,499 ;2,182 ;470;2022-03-08;2022;Historical Fiction
The Bookshop of Secrets;Mollie Rushmeyer;3,73;1,872 ;439 ;347;2022-10-01;2022;Fiction
The Whalebone Theatre;Joanna  Quinn;4,06;28,609 ;3,283 ;558;2022-06-09;2022;Historical Fiction
Mercy Street;Jennifer Haigh;3,63;9,240 ;1,199 ;352;2022-02-01;2022;Fiction
Inheritance;Katharine McGee;3,52;10,868 ;828 ;115;2022-05-03;2022;Young Adult
God of Malice;Rina Kent;3,97;106,720 ;11,593 ;468;2022-07-14;2022;Romance
Impossible to Forget;Imogen Clark;4,27;20,110 ;971 ;384;2022-02-01;2022;Fiction
Ten Steps to Nanette: A Memoir Situation;Hannah Gadsby;4,47;14,728 ;1,832 ;363;2022-03-29;2022;Nonfiction
When Blood Lies;C.S. Harris;4,31;4,004 ;417 ;367;2022-04-05;2022;Mystery
A Gem of Truth;Kimberley Woodhouse;4,4;406 ;127 ;320;2022-09-01;2022;Historical Fiction
Woman of Light;Kali Fajardo-Anstine;3,65;12,281 ;1,727 ;336;2022-06-07;2022;Historical Fiction
Admissions: A Memoir of Surviving Boarding School;Kendra  James;3,64;2,811 ;311 ;304;2022-01-18;2022;Nonfiction
Ruthless Rival;L.J. Shen;4,07;25,771 ;2,069 ;367;2022-05-03;2022;Romance
Funny Farm: My Unexpected Life with 600 Rescue Animals;Laurie Zaleski;4,28;7,867 ;1,282 ;244;2022-02-22;2022;Nonfiction
Rivals;Katharine McGee;3,77;36,582 ;3,605 ;400;2022-05-31;2022;Young Adult
Hunting Adeline;H.D. Carlton;4,11;355,412 ;33,288 ;649;2022-01-25;2022;Romance
Just Like Home;Sarah Gailey;3,35;30,281 ;5,694 ;346;2022-07-19;2022;Horror
The Rising Tide;Ann Cleeves;4,34;16,070 ;1,500 ;384;2022-09-01;2022;Mystery
Everyone in My Family Has Killed Someone;Benjamin  Stevenson;3,79;126,115 ;17,901 ;371;2022-03-29;2022;Mystery
Shit Cassandra Saw;Gwen E. Kirby;3,84;7,026 ;1,133 ;274;2022-01-11;2022;Short Stories
Sign Here;Claudia Lux;3,8;31,203 ;5,078 ;416;2022-10-25;2022;Horror
Little Foxes Took Up Matches;Katya Kazbek;3,84;714 ;149 ;350;2022-04-05;2022;Fiction
The Locked Room;Elly Griffiths;4,23;20,243 ;1,786 ;375;2022-06-28;2022;Mystery
True Biz;Sara Nović;4,08;69,131 ;9,147 ;386;2022-04-05;2022;Fiction
The Do-Over;T.L. Swan;4,23;62,663 ;3,918 ;553;2022-08-30;2022;Romance
The Investigator;John Sandford;4,28;30,839 ;2,153 ;400;2022-04-12;2022;Mystery
The Lesbiana's Guide to Catholic School;Sonora Reyes;4,28;23,912 ;5,010 ;385;2022-05-17;2022;LGBT
Madly, Deeply: The Diaries of Alan Rickman;Alan Rickman;3,59;13,224 ;2,678 ;469;2022-10-04;2022;Nonfiction
Groupies;Sarah Priscus;3,39;2,884 ;616 ;384;2022-07-12;2022;Historical Fiction
Long Live the Pumpkin Queen: Tim Burton’s The Nightmare Before Christmas;Shea Ernshaw;3,86;21,047 ;3,866 ;315;2022-08-02;2022;Fantasy
The Valkyrie's Daughter;Tiana Warner;3,72;1,705 ;398 ;400;2022-07-26;2022;Fantasy
Fellowship Point;Alice Elliott Dark;4,07;11,725 ;1,755 ;592;2022-07-05;2022;Fiction
Bravely;Maggie Stiefvater;3,94;6,301 ;1,544 ;367;2022-04-01;2022;Fantasy
The Case Against the Sexual Revolution: A New Guide to Sex in the 21st Century;Louise Perry;4,28;2,701 ;475 ;200;2022-04-01;2022;Nonfiction
The Homewreckers;Mary Kay Andrews;3,84;46,445 ;4,242 ;464;2022-05-03;2022;Romance
The Wedding Veil;Kristy Woodson Harvey;4,04;11,606 ;1,323 ;416;2022-03-29;2022;Historical Fiction
Wynd, Book Two: The Secret of the Wings;James Tynion IV;4,29;1,606 ;183 ;240;2022-03-15;2022;Graphic Novels
The Trouble with Happiness: And Other Stories;Tove Ditlevsen;3,9;1,719 ;264 ;192;2022-03-03;2022;Short Stories
The Bone Orchard;Sara A. Mueller;3,54;5,894 ;1,358 ;432;2022-03-22;2022;Fantasy
Gods of Want: Stories;K-Ming Chang;3,69;1,537 ;351 ;224;2022-07-12;2022;Short Stories
Stolen Focus: Why You Can't Pay Attention— and How to Think Deeply Again;Johann Hari;4,24;54,932 ;6,393 ;357;2022-01-06;2022;Nonfiction
Tracy Flick Can't Win;Tom Perrotta;3,64;13,708 ;1,678 ;259;2022-06-07;2022;Fiction
The Ivory Key;Akshaya Raman;3,74;4,830 ;1,219 ;384;2022-01-04;2022;Fantasy
Either/Or;Elif Batuman;4,01;23,248 ;4,272 ;368;2022-01-01;2022;Fiction
The Verifiers;Jane Pek;3,5;14,256 ;2,279 ;358;2022-02-22;2022;Mystery
When Gracie Met the Grump;Mariana Zapata;4,07;32,229 ;4,943 ;570;2022-09-15;2022;Romance
Demon in the Wood;Leigh Bardugo;4,12;41,555 ;4,633 ;203;2022-09-27;2022;Fantasy
Lying Beside You;Michael Robotham;4,3;14,270 ;1,336 ;410;2022-06-23;2022;Thriller
The Family You Make;Jill Shalvis;4,06;9,949 ;1,178 ;356;2022-01-11;2022;Romance
Switchboard Soldiers;Jennifer Chiaverini;4,08;8,382 ;1,107 ;453;2022-07-19;2022;Historical Fiction
How to Fake It in Hollywood;Ava Wilder;3,67;23,578 ;4,278 ;368;2022-06-14;2022;Romance
The Doomsday Mother: Lori Vallow, Chad Daybell, and the End of an American Family;John Glatt;3,82;2,851 ;413 ;304;2022-01-18;2022;True Crime
Ducks: Two Years in the Oil Sands;Kate Beaton;4,42;28,549 ;4,258 ;430;2022-09-13;2022;Graphic Novels
The Summer Place;Jennifer Weiner;3,56;66,080 ;5,814 ;432;2022-05-10;2022;Fiction
Sundial;Catriona Ward;3,8;19,902 ;4,167 ;292;2022-03-01;2022;Horror
Amongst Our Weapons;Ben Aaronovitch;4,33;16,714 ;1,341 ;405;2022-04-07;2022;Fantasy
Even Though I Knew the End;C.L. Polk;3,86;12,679 ;2,750 ;144;2022-11-07;2022;Fantasy
The Paris Bookseller;Kerri Maher;3,73;13,625 ;1,881 ;312;2022-01-11;2022;Historical Fiction
SPY×FAMILY 10;Tatsuya Endo;4,49;10,773 ;996 ;194;2022-10-04;2022;Manga
When She Dreams;Amanda Quick;4,04;4,612 ;429 ;320;2022-05-03;2022;Romance
The Last Dance of the Debutante;Julia Kelly;3,88;5,117 ;655 ;336;2022-01-04;2022;Historical Fiction
One of Us Is Dead;Jeneva Rose;3,81;88,248 ;9,828 ;312;2022-04-26;2022;Audiobook
Companion Piece;Ali Smith;3,82;6,257 ;934 ;230;2022-04-07;2022;Fiction
You Are Home;Catana Chetwynd;4,53;1,603 ;261 ;128;2022-10-04;2022;Graphic Novels
Unlock Your Storybook Heart;Amanda Lovelace;3,85;4,595 ;779 ;160;2022-03-15;2022;Poetry
Under Her Care;Lucinda Berry;3,88;25,027 ;1,741 ;279;2022-06-01;2022;Thriller
The Other Family;Wendy Corsi Staub;3,45;7,421 ;934 ;384;2022-01-18;2022;Thriller
Mr. Perfect on Paper;Jean Meltzer;3,73;5,353 ;934 ;416;2022-08-09;2022;Romance
The Attic Child;Lola Jaye;4,37;12,009 ;1,752 ;480;2022-04-28;2022;Historical Fiction
Manhunt;Gretchen Felker-Martin;3,54;12,322 ;3,011 ;296;2022-02-22;2022;Horror
A Brilliant Night of Stars and Ice;Rebecca Connolly;4,08;3,642 ;862 ;320;2022-04-05;2022;Historical Fiction
Squire;Nadia Shammas;4,07;9,152 ;1,683 ;305;2022-03-08;2022;Graphic Novels
The Boardwalk Bookshop;Susan Mallery;3,86;21,272 ;1,874 ;448;2022-05-31;2022;Romance
Next of Kin;Hannah Bonam-Young;3,8;27,609 ;4,726 ;295;2022-05-27;2022;Romance
Eclipse the Moon;Jessie Mihalik;3,94;4,525 ;594 ;435;2022-07-12;2022;Romance
Fence, Vol. 5: Rise;C.S. Pacat;4,24;5,145 ;939 ;112;2022-08-10;2022;Graphic Novels
Our Lady of Mysterious Ailments;T.L. Huchu;3,92;4,301 ;566 ;357;2022-04-05;2022;Fantasy
This Might Hurt;Stephanie Wrobel;3,23;9,760 ;1,628 ;336;2022-02-22;2022;Thriller
Treasure State;C.J. Box;4,2;12,986 ;936 ;275;2022-09-27;2022;Mystery
Love at First Spite;Anna E. Collins;3,46;21,722 ;2,395 ;320;2022-01-04;2022;Romance
Angelika Frankenstein Makes Her Match;Sally Thorne;3,33;12,548 ;2,728 ;384;2022-09-06;2022;Romance
Starry Messenger: Cosmic Perspectives on Civilization;Neil deGrasse Tyson;4,11;11,976 ;1,510 ;271;2022-09-20;2022;Science
House of Slaughter, Vol. 1: The Butcher's Mark;James Tynion IV;3,91;2,195 ;280 ;144;2022-06-15;2022;Graphic Novels
Manywhere: Stories;Morgan  Thomas;3,81;718 ;139 ;209;2022-01-25;2022;Short Stories
Forbidden City;Vanessa Hua;3,64;1,534 ;247 ;352;2022-05-10;2022;Historical Fiction
Bliss Montage;Ling Ma;3,91;19,342 ;3,661 ;228;2022-09-13;2022;Short Stories
The Latinist;Mark Prins;3,43;3,284 ;576 ;352;2022-01-04;2022;Fiction
Saga, Volume 10;Brian K. Vaughan;4,31;13,667 ;1,755 ;160;2022-10-05;2022;Graphic Novels
Invisible Things;Mat Johnson;3,53;1,391 ;238 ;257;2022-06-28;2022;Science Fiction
The Rabbit Hutch;Tess Gunty;3,52;30,169 ;4,757 ;352;2022-07-21;2022;Fiction
The Mayfair Bookshop;Eliza Knight;3,74;3,393 ;528 ;432;2022-04-12;2022;Historical Fiction
Black Women Will Save the World: An Anthem;April Ryan;4,14;353 ;52 ;208;2022-10-18;2022;Nonfiction
Glory;NoViolet Bulawayo;3,71;5,019 ;928 ;416;2022-03-08;2022;Fiction
Black Tide;K.C. Jones;3,59;3,309 ;721 ;245;2022-05-31;2022;Horror
Moon Witch, Spider King;Marlon James;4,17;4,463 ;658 ;626;2022-02-15;2022;Fantasy
How to Spot a Psychopath;M.Q. Webb;3,85;294 ;159 ;320;2022-04-20;2022;Mystery
One of Those Faces;Elle Grawl;3,45;5,256 ;442 ;365;2022-12-01;2022;Thriller
Eiliyah;Umme Pritam;4,47;53 ;27 ;278;2022-08-06;2022;Contemporary
Mrs. Witherspoon Goes to War;Mary  Davis;4,37;319 ;140 ;256;2022-02-01;2022;Historical Fiction
The Lunar Housewife;Caroline Woods;3,67;1,374 ;220 ;320;2022-06-14;2022;Historical Fiction
The Party Guest;Amanda Robson;3,31;884 ;119 ;400;2022-06-16;2022;Thriller
The Last Days of the Dinosaurs: An Asteroid, Extinction, and the Beginning of Our World;Riley Black;3,95;2,886 ;454 ;287;2022-04-26;2022;Science
The Gravity of Missing Things;Marisa Urgo;3,75;595 ;177 ;338;2022-06-07;2022;Mystery
Last of the Talons;Sophie Kim;3,89;1,398 ;566 ;416;2022-09-27;2022;Fantasy
The Extraordinary Deaths of Mrs. Kip;Sara Brunsvold;4,38;3,683 ;956 ;368;2022-07-05;2022;Christian Fiction
Where the Wandering Ends;Yvette Manessis Corporon;3,95;469 ;102 ;400;2022-09-06;2022;Historical Fiction
All the Things We Don't Talk About;Amy Feltman;3,69;1,189 ;189 ;320;2022-05-24;2022;Fiction
It Was Vulgar and It Was Beautiful: How AIDS Activists Used Art to Fight a Pandemic;Jack Lowery;4,51;510 ;105 ;432;2022-04-05;2022;Nonfiction
Hare House;Sally Hinchcliffe;3,26;3,035 ;479 ;320;2022-01-06;2022;Horror
That's Betty!: The Story of Betty White;Gregory Bonsignore;3,83;395 ;80 ;48;2022-02-22;2022;Picture Books
Liberation Day;George Saunders;4;12,945 ;2,056 ;256;2022-10-18;2022;Short Stories
She's Up to No Good;Sara Goodman Confino;4,31;33,767 ;2,294 ;395;2022-08-01;2022;Fiction
Storm Echo;Nalini Singh;4,36;6,999 ;724 ;376;2022-08-09;2022;Romance
Bad Gays: A Homosexual History;Huw Lemmey;3,55;4,265 ;768 ;368;2022-05-31;2022;Nonfiction
How Not to Drown in a Glass of Water;Angie Cruz;3,89;25,391 ;3,736 ;195;2022-09-13;2022;Fiction
The Oleander Sword;Tasha Suri;4,34;8,418 ;1,617 ;512;2022-08-16;2022;Fantasy
Local Gone Missing;Fiona Barton;3,48;11,232 ;1,248 ;384;2022-06-14;2022;Mystery
The Mountain in the Sea;Ray Nayler;3,94;21,099 ;3,611 ;456;2022-10-04;2022;Science Fiction
All That's Left Unsaid;Tracey Lien;3,97;11,258 ;1,409 ;304;2022-08-30;2022;Fiction
A Hard Day for a Hangover;Darynda Jones;4,25;11,423 ;1,538 ;416;2022-12-06;2022;Mystery
The Peach Rebellion;Wendelin Van Draanen;4,31;1,117 ;239 ;416;2022-05-17;2022;Historical Fiction
Falling for the Cowgirl;Jody Hedlund;4,33;1,179 ;234 ;352;2022-10-11;2022;Historical Fiction
Travel by Bullet;John Scalzi;4,02;7,292 ;663 ;3;2022-09-01;2022;Science Fiction
God of Pain;Rina Kent;3,92;64,907 ;6,489 ;487;2022-09-15;2022;Romance
Highland Wolf;Lynsay Sands;3,94;4,156 ;499 ;384;2022-01-25;2022;Historical Romance
The Twyford Code;Janice Hallett;3,62;26,448 ;4,017 ;384;2022-01-13;2022;Mystery
Love and Other Puzzles;Kimberley Allsopp;3,2;1,674 ;209 ;288;2022-02-01;2022;Romance
Love & Other Disasters;Anita Kelly;3,82;18,327 ;3,802 ;384;2022-01-18;2022;Romance
Once I Knew;Victoria   Lynn;4;701 ;215 ;360;2022-06-22;2022;Fantasy
Dukes of Peril;Angel Lawson;4,44;6,534 ;483 ;561;2022-11-11;2022;Reverse Harem
Only Bad Options;Jennifer Estep;4,17;5,093 ;540 ;427;2022-09-20;2022;Science Fiction
Sexy But Psycho: How the Patriarchy Uses Women’s Trauma Against Them;Jessica  Taylor;3,86;597 ;106 ;368;2022-03-03;2022;Feminism
Hell Followed With Us;Andrew Joseph White;4,14;21,848 ;5,182 ;416;2022-06-07;2022;Horror
Sunburst;Susan May Warren;4,42;1,657 ;346 ;368;2022-06-01;2022;Christian Fiction
The Echo Man;Sam Holland;4,13;7,443 ;1,444 ;400;2022-04-05;2022;Thriller
TJ Powar Has Something to Prove;Jesmeen Kaur Deo;4,35;1,614 ;429 ;368;2022-06-07;2022;Romance
Wrath Goddess Sing;Maya Deane;3,49;1,393 ;426 ;464;2022-06-07;2022;Fantasy
Love and Other Human Errors;Bethany Clift;4,23;932 ;170 ;480;2022-08-04;2022;Romance
They Knew: How a Culture of Conspiracy Keeps America Complacent;Sarah Kendzior;3,95;1,210 ;188 ;253;2022-09-13;2022;Nonfiction
Dance with the Devil;Kit Rocha;4,15;1,094 ;154 ;352;2022-08-16;2022;Romance
A Crown of Chains;Erin Phillips;4,12;1,863 ;443 ;430;2022-01-01;2022;Fantasy
American Midnight: The Great War, a Violent Peace, and Democracy's Forgotten Crisis;Adam Hochschild;4,21;4,027 ;614 ;422;2022-10-04;2022;History
The Nice House on the Lake, Vol. 1;James Tynion IV;4,3;7,517 ;1,031 ;200;2022-03-01;2022;Horror
We Don't Know Ourselves: A Personal History of Modern Ireland;Fintan O'Toole;4,34;5,998 ;808 ;616;2022-01-01;2022;History
Shadows of Berlin;David R. Gillham;3,71;819 ;197 ;416;2022-04-05;2022;Historical Fiction
Wretched;Emily McIntire;3,86;93,487 ;9,141 ;282;2022-04-19;2022;Romance
Five Survive;Holly Jackson;4,07;160,275 ;28,466 ;391;2022-11-29;2022;Mystery
Kismet;Amina Akhtar;3,52;9,244 ;791 ;336;2022-08-01;2022;Thriller
The Girl in the Mist;Kristen Ashley;4,02;6,760 ;768 ;512;2022-01-04;2022;Romance
French Braid;Anne Tyler;3,65;50,120 ;5,527 ;244;2022-03-22;2022;Fiction
A River Enchanted;Rebecca  Ross;4,1;61,556 ;10,027 ;480;2022-02-15;2022;Fantasy
The End of the World Is Just the Beginning: Mapping the Collapse of Globalization: The Collapse of Globalization and Its Aftermath;Peter Zeihan;4,18;10,277 ;1,243 ;512;2022-06-10;2022;Nonfiction
The Hunger of the Gods;John Gwynne;4,54;22,926 ;2,601 ;656;2022-04-12;2022;Fantasy
Farmhouse;Sophie Blackall;4,53;2,214 ;498 ;48;2022-09-13;2022;Picture Books
River of the Gods: Genius, Courage and Betrayal in the Search for the Source of the Nile;Candice Millard;3,84;14,210 ;1,797 ;349;2022-05-17;2022;History
The Lost Summers of Newport;Beatriz Williams;3,72;21,016 ;1,857 ;393;2022-05-17;2022;Historical Fiction
The Family Chao;Lan Samantha Chang;3,36;9,397 ;1,215 ;303;2022-02-01;2022;Fiction
The Botanist;M.W. Craven;4,56;6,942 ;709 ;448;2022-06-02;2022;Crime
Brutal Vows;J.T. Geissinger;4,32;27,828 ;2,320 ;402;2022-04-28;2022;Romance
Love in the Time of Serial Killers;Alicia Thompson;3,32;51,456 ;8,792 ;352;2022-08-16;2022;Romance
The Wilderwomen;Ruth Emmie Lang;3,5;10,411 ;1,608 ;336;2022-11-15;2022;Fantasy
Serenade;Morgan Shamy;4,04;169 ;130 ;313;2022-05-31;2022;Fantasy
The Greatest Thing;Sarah Winifred Searle;3,92;2,777 ;452 ;352;2022-02-08;2022;Graphic Novels
Unmask Alice: LSD, Satanic Panic, and the Imposter Behind the World's Most Notorious Diaries;Rick Emerson;3,97;6,222 ;1,115 ;349;2022-07-05;2022;Nonfiction
Love Marriage;Monica Ali;3,91;16,852 ;1,542 ;499;2022-02-03;2022;Fiction
The Revolutionary: Samuel Adams;Stacy Schiff;3,74;6,457 ;972 ;432;2022-10-25;2022;History
Hello, Molly!: A Memoir;Molly Shannon;4,13;38,673 ;4,551 ;291;2022-04-12;2022;Memoir
Made in Manhattan;Lauren Layne;3,73;9,875 ;1,412 ;304;2022-01-18;2022;Romance
The Temperature of Me and You;Brian Zepka;3,52;3,147 ;716 ;412;2022-01-25;2022;LGBT
Cold Enough For Snow;Jessica Au;3,74;12,857 ;2,082 ;112;2022-01-01;2022;Fiction
Bless the Daughter Raised by a Voice in Her Head;Warsan Shire;4,21;7,774 ;1,272 ;86;2022-03-01;2022;Poetry
Africa Is Not a Country: Notes on a Bright Continent;Dipo Faloyin;4,43;5,701 ;841 ;385;2022-04-07;2022;Nonfiction
In Every Generation;Kendare Blake;3,93;3,489 ;861 ;400;2022-01-04;2022;Fantasy
The Rewind;Allison Winn Scotch;3,22;14,180 ;1,930 ;368;2022-11-01;2022;Romance
Destination Unknown;Bill Konigsberg;4,31;1,000 ;211 ;304;2022-09-06;2022;LGBT
A Message from Ukraine;Volodymyr Zelensky;4,64;1,391 ;222 ;134;2022-11-01;2022;Nonfiction
Mecca;Susan Straight;3,86;2,367 ;445 ;384;2022-03-15;2022;Fiction
Daughter;Kate McLaughlin;3,95;1,239 ;397 ;336;2022-03-08;2022;Thriller
The Tobacco Wives;Adele Myers;3,81;21,881 ;2,398 ;344;2022-03-01;2022;Historical Fiction
The Love of my Life;Rosie Walsh;3,89;77,645 ;6,402 ;372;2022-03-01;2022;Fiction
A Treacherous Trade;Kerrigan Byrne;4,24;1,052 ;200 ;309;2022-03-08;2022;Mystery
The Wrong Woman;J.P. Pomare;3,97;2,329 ;296 ;334;2022-07-27;2022;Mystery
Something is Killing the Children, Vol. 4;James Tynion IV;4,45;5,486 ;578 ;144;2022-01-05;2022;Horror
Small Angels;Lauren Owen;3,67;7,047 ;1,218 ;400;2022-08-02;2022;Horror
The World Keeps Ending, and the World Goes On;Franny Choi;4;3,809 ;711 ;144;2022-11-01;2022;Poetry
Trespasses;Louise Kennedy;4;37,183 ;3,843 ;304;2022-04-14;2022;Historical Fiction
Dating Dr. Dil;Nisha Sharma;3,6;59,447 ;9,111 ;364;2022-03-15;2022;Romance
Every Good Boy Does Fine: A Love Story, in Music Lessons;Jeremy Denk;4,05;1,667 ;322 ;368;2022-03-22;2022;Music
What Happened to the Bennetts;Lisa Scottoline;3,8;71,725 ;6,246 ;391;2022-03-29;2022;Mystery
The Lioness;Chris Bohjalian;3,72;23,085 ;2,930 ;313;2022-05-10;2022;Historical Fiction
The Sandman: Act III;Dirk Maggs;4,51;5,114 ;474 ;12;2022-09-28;2022;Fantasy
In the Weeds;B.K. Borison;3,9;40,806 ;6,211 ;410;2022-04-18;2022;Romance
Keep the Memories, Lose the Stuff: Declutter, Downsize, and Move Forward with Your Life;Matt Paxton;3,76;2,190 ;344 ;320;2022-02-08;2022;Nonfiction
Great or Nothing;Joy McCullough;3,79;1,724 ;469 ;398;2022-03-08;2022;Historical Fiction
All the Duke I Need;Caroline Linden;4,05;877 ;236 ;400;2022-04-26;2022;Historical Romance
Solito;Javier Zamora;4,48;46,930 ;5,977 ;384;2022-09-06;2022;Memoir
Road of Bones;Christopher Golden;3,38;9,589 ;1,735 ;230;2022-01-25;2022;Horror
Hidden Waters;Catherine Cowles;4,2;12,287 ;1,289 ;324;2022-06-21;2022;Romance
After the Hurricane;Leah Franqui;3,5;626 ;142 ;364;2022-08-09;2022;Fiction
What If? 2: Additional Serious Scientific Answers to Absurd Hypothetical Questions;Randall Munroe;4,37;13,527 ;1,390 ;354;2022-09-13;2022;Nonfiction
A Very Merry Bromance;Lyssa Kay Adams;4,05;24,676 ;3,462 ;368;2022-11-01;2022;Romance
Surrender: 40 Songs, One Story;Bono;4,2;18,662 ;3,250 ;564;2022-11-01;2022;Nonfiction
The Edge of Summer;Viola Shipman;4,01;4,600 ;645 ;400;2022-07-12;2022;Fiction
Tattered Stars;Catherine Cowles;4,09;20,484 ;2,255 ;320;2022-01-30;2022;Romance
When You Call My Name;Tucker Shaw;4,22;2,456 ;545 ;368;2022-05-03;2022;LGBT
Existential Physics: A Scientist's Guide to Life's Biggest Questions;Sabine Hossenfelder;3,92;2,384 ;353 ;269;2022-08-09;2022;Science
The Match;Harlan Coben;4,19;53,921 ;3,682 ;352;2022-03-15;2022;Mystery
Point Last Seen;Christina Dodd;3,66;2,611 ;394 ;448;2022-07-26;2022;Mystery
They're Going to Love You;Meg Howrey;4,08;9,585 ;1,641 ;288;2022-11-15;2022;Fiction
The Bride Goes Rogue;Joanna Shupe;4,02;4,246 ;856 ;376;2022-04-26;2022;Historical Romance
When We Had Wings;Ariel Lawhon;4,18;9,745 ;1,319 ;432;2022-10-18;2022;Historical Fiction
The Grief of Stones;Katherine Addison;4,32;5,563 ;782 ;240;2022-06-14;2022;Fantasy
The Twist of a Knife;Anthony Horowitz;4,09;28,043 ;2,815 ;9;2022-08-18;2022;Mystery
A Certain Darkness;Anna Lee Huber;4,01;2,645 ;306 ;368;2022-08-30;2022;Mystery
The Society For Soulless Girls;Laura Steven;3,63;5,377 ;1,219 ;406;2022-07-07;2022;Fantasy
One for All;Lillie Lainoff;3,88;3,166 ;910 ;389;2022-03-08;2022;Historical Fiction
The Patron Saint of Second Chances;Christine Simon;3,59;3,947 ;817 ;304;2022-04-12;2022;Fiction
Girls of Flight City;Lorraine Heath;4,23;2,947 ;372 ;384;2022-04-05;2022;Historical Fiction
Cold;Mariko Tamaki;3,46;2,187 ;478 ;230;2022-02-08;2022;Mystery
Self-Portrait with Nothing;Aimee Pokwatka;3,5;1,745 ;357 ;295;2022-10-18;2022;Science Fiction
Overboard;Sara Paretsky;4,01;4,753 ;561 ;400;2022-05-10;2022;Mystery
The Picture Bride;Lee Geum-yi;3,7;1,473 ;361 ;320;2020-03-25;2020;Historical Fiction
Overkill;Sandra    Brown;3,98;24,492 ;1,661 ;416;2022-08-22;2022;Thriller
The Singularities;John Banville;3,14;1,056 ;224 ;320;2022-10-25;2022;Fiction
A Brief History of Black Holes: And why nearly everything you know about them is wrong;Becky Smethurst;4,38;1,780 ;240 ;279;2022-08-30;2022;Science
Babysitter;Joyce Carol Oates;3,25;4,210 ;754 ;448;2022-08-23;2022;Fiction
Abandoned in Death;J.D. Robb;4,41;24,534 ;1,792 ;356;2022-02-08;2022;Mystery
Frank Herbert's Dune: The Graphic Novel, Book 2: Muad’Dib;Brian Herbert;4,07;2,248 ;242 ;176;2022-08-09;2022;Graphic Novels
Juniper Hill;Devney Perry;4,16;94,238 ;9,877 ;326;2022-01-11;2022;Contemporary Romance
The Stardust Thief;Chelsea Abdullah;4,01;23,597 ;4,366 ;468;2022-05-17;2022;Fantasy
The Fortunes of Jaded Women;Carolyn Huynh;3,64;16,530 ;2,274 ;272;2022-09-06;2022;Fiction
The Sorcerer of Pyongyang;Marcel Theroux;3,78;1,230 ;216 ;243;2022-11-29;2022;Fiction
The Librarian Spy;Madeline Martin;4;22,659 ;2,331 ;400;2022-07-26;2022;Historical Fiction
Murder at Black Oaks;Phillip Margolin;3,65;4,339 ;581 ;288;2022-11-08;2022;Mystery
Howl;Shaun David Hutchinson;3,87;1,124 ;246 ;432;2022-04-19;2022;Horror
These Fleeting Shadows;Kate Alice Marshall;3,62;5,736 ;969 ;368;2022-08-09;2022;Horror
The World We Make;N.K. Jemisin;4,11;15,882 ;2,229 ;369;2022-11-01;2022;Fantasy
Stone Blind;Natalie Haynes;3,83;50,571 ;7,386 ;373;2022-09-15;2022;Mythology
Hot Dog;Doug Salati;4,3;2,731 ;540 ;40;2022-05-24;2022;Picture Books
Ashton Hall;Lauren Belfer;3,69;2,432 ;538 ;416;2022-06-07;2022;Historical Fiction
I Am Amy Dunne: A Very Private Tragedy, A Very Public Case;Amy Dunne;4,08;92 ;6 ;288;2022-03-24;2022;Nonfiction
Mustique Island;Sarah McCoy;3,41;1,705 ;322 ;336;2022-05-10;2022;Historical Fiction
